BN	TN	SubNum	group	hand	isTrain	seq	ChunkSize	digitChangePos	digitChangeValue	press1	press2	press3	press4	press5	press6	press7	press8	press9	press10	press11	RT	ET	norm_MT	isError	timingError	points	response1	response2	response3	response4	response5	response6	response7	response8	response9	response10	response11	handPressed1	handPressed2	handPressed3	handPressed4	handPressed5	handPressed6	handPressed7	handPressed8	handPressed9	handPressed10	handPressed11	pressTime1	pressTime2	pressTime3	pressTime4	pressTime5	pressTime6	pressTime7	pressTime8	pressTime9	pressTime10	pressTime11	timeThreshold	timeThresholdSuper	startTime	startTimeReal	trialDur	startTR	startTRtime	useMetronome	isCross	timeThreshold	timeThresholdSuper	
3	13	1	0	2	1	35421252143	2333	7	2	3	5	4	2	1	2	5	2	1	4	3	560.000	4530.000	5090.000	1	0	0	3	5	4	2	1	2	5	2	1	3	3	2	2	2	2	2	2	2	2	2	2	2	565.000	685.000	1455.000	1570.000	1730.000	2355.000	2485.000	2590.000	3520.000	4155.000	5000.000	-842150451	-1	8310	-1	-1	1	0	3500.000	2940.000	
3	14	1	0	2	1	51423252413	3332	9	5	5	1	4	2	3	2	5	2	4	1	3	600.000	3300.000	3900.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	605.000	825.000	1055.000	1630.000	1800.000	1885.000	2640.000	2855.000	3055.000	3610.000	3725.000	-842150451	-1	7120	-1	-1	1	0	3500.000	2940.000	
3	15	1	0	2	1	14325242135	3332	7	3	1	4	3	2	5	2	4	2	1	3	5	1135.000	3695.000	4830.000	1	0	0	1	4	2	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	1140.000	1215.000	1365.000	2180.000	2475.000	2620.000	3825.000	3880.000	3970.000	4595.000	4680.000	-842150451	-1	8050	-1	-1	1	0	3500.000	2940.000	
3	16	1	0	2	1	14325242135	3332	9	3	1	4	3	2	5	2	4	2	1	3	5	795.000	3570.000	4365.000	1	0	0	1	4	2	3	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	800.000	890.000	1075.000	1115.000	2015.000	2115.000	3285.000	3385.000	3485.000	4140.000	4215.000	-842150451	-1	7585	-1	-1	1	0	3500.000	2940.000	
3	17	1	0	2	1	13524232514	2333	9	1	1	3	5	2	4	2	3	2	5	1	4	765.000	3100.000	3865.000	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	770.000	840.000	1610.000	1775.000	1885.000	2550.000	2635.000	2755.000	3500.000	3585.000	3720.000	-842150451	-1	7085	-1	-1	1	0	3500.000	2940.000	
3	18	1	0	2	1	13524232514	2333	9	3	1	3	5	2	4	2	3	2	5	1	4	565.000	3680.000	4245.000	1	0	0	1	3	5	2	3	2	4	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	570.000	660.000	1135.000	1300.000	1470.000	2380.000	2515.000	3100.000	3770.000	3935.000	4115.000	-842150451	-1	7465	-1	-1	1	0	3500.000	2940.000	
3	19	1	0	2	1	14325242135	3332	7	2	1	4	3	2	5	2	4	2	1	3	5	640.000	3060.000	3700.000	1	0	0	1	4	3	2	5	2	4	2	1	3	4	2	2	2	2	2	2	2	2	2	2	2	645.000	790.000	895.000	1585.000	1690.000	1855.000	2530.000	2770.000	2850.000	3405.000	3510.000	-842150451	-1	6920	-1	-1	1	0	3500.000	2940.000	
3	20	1	0	2	1	51423252413	3332	7	1	5	1	4	2	3	2	5	2	4	1	3	675.000	3095.000	3770.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	680.000	925.000	1100.000	1675.000	1750.000	1875.000	2545.000	2740.000	2950.000	3565.000	3655.000	-842150451	-1	6990	-1	-1	1	0	3500.000	2940.000	
4	1	1	0	2	1	51423252413	3332	5	2	5	1	4	2	3	2	5	2	4	1	3	805.000	3005.000	3810.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	810.000	985.000	1205.000	1730.000	1840.000	1960.000	2570.000	2810.000	2975.000	3695.000	3705.000	-842150451	-1	7030	-1	-1	1	0	3500.000	2940.000	
4	2	1	0	2	1	14325242135	3332	5	1	1	4	3	2	5	2	4	2	1	3	5	695.000	3275.000	3970.000	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	700.000	830.000	985.000	1520.000	2015.000	2090.000	2725.000	2995.000	3110.000	3735.000	3850.000	-842150451	-1	7190	-1	-1	1	0	3500.000	2940.000	
