BN,TN,SubNum,group,hand,isTrain,seq,ChunkSize,digitChangePos,digitChangeValue,press1,press2,press3,press4,press5,press6,press7,press8,press9,press10,press11,RT,ET,norm_MT,isError,timingError,points,response1,response2,response3,response4,response5,response6,response7,response8,response9,response10,response11,handPressed1,handPressed2,handPressed3,handPressed4,handPressed5,handPressed6,handPressed7,handPressed8,handPressed9,handPressed10,handPressed11,pressTime1,pressTime2,pressTime3,pressTime4,pressTime5,pressTime6,pressTime7,pressTime8,pressTime9,pressTime10,pressTime11,timeThreshold,timeThresholdSuper,startTime,startTimeReal,trialDur,startTR,startTRtime,useMetronome,isCross,timeThreshold.1,timeThresholdSuper.1,IPI1,IPI2,IPI3,IPI4,IPI5,IPI6,IPI7,IPI8,IPI9,IPI10
1,12,1,0,2,1,51423252413,3332,7,1,5,1,4,2,3,2,5,2,4,1,3,815.0,4520.0,5335.0,1,0,0,5,2,4,2,3,2,5,2,4,1,3,2,2,2,2,2,2,2,2,2,2,2,820.0,930.0,1765.0,2485.0,2535.0,2650.0,4005.0,4165.0,4300.0,5155.0,5235.0,-842150451.0,-1.0,8555,-1,-1,1,0,3500.0,2940.0,,,110.0,835.0,720.0,50.0,115.0,1355.0,160.0,135.0,855.0,80.0
1,13,1,0,2,1,51423252413,3332,5,4,5,1,4,2,3,2,5,2,4,1,3,745.0,3835.0,4580.0,0,0,1,5,1,4,2,3,2,5,2,4,1,3,2,2,2,2,2,2,2,2,2,2,2,750.0,1375.0,1885.0,2465.0,2560.0,2685.0,3360.0,3675.0,3795.0,4380.0,4460.0,-842150451.0,-1.0,7800,-1,-1,1,0,3500.0,2940.0,,,625.0,510.0,580.0,95.0,125.0,675.0,315.0,120.0,585.0,80.0
1,14,1,0,2,1,14325242135,3332,7,2,1,4,3,2,5,2,4,2,1,3,5,905.0,4590.0,5495.0,0,0,1,1,4,3,2,5,2,4,2,1,3,5,2,2,2,2,2,2,2,2,2,2,2,910.0,1290.0,1395.0,2235.0,2330.0,3195.0,4035.0,4260.0,4375.0,5245.0,5355.0,-842150451.0,-1.0,8715,-1,-1,1,0,3500.0,2940.0,,,380.0,105.0,840.0,95.0,865.0,840.0,225.0,115.0,870.0,110.0
1,15,1,0,2,1,13524232514,2333,7,4,1,3,5,2,4,2,3,2,5,1,4,560.0,3135.0,3695.0,0,0,1,1,3,5,2,4,2,3,2,5,1,4,2,2,2,2,2,2,2,2,2,2,2,565.0,655.0,1325.0,1575.0,1755.0,2400.0,2455.0,2565.0,3300.0,3400.0,3535.0,-842150451.0,-1.0,6915,-1,-1,1,0,3500.0,2940.0,,,90.0,670.0,250.0,180.0,645.0,55.0,110.0,735.0,100.0,135.0
1,16,1,0,2,1,14325242135,3332,7,3,1,4,3,2,5,2,4,2,1,3,5,920.0,4750.0,5670.0,1,0,0,1,4,3,2,4,2,4,3,1,3,5,2,2,2,2,2,2,2,2,2,2,2,925.0,1440.0,1530.0,2270.0,2355.0,3010.0,3975.0,4050.0,4225.0,5375.0,5500.0,-842150451.0,-1.0,8890,-1,-1,1,0,3500.0,2940.0,,,515.0,90.0,740.0,85.0,655.0,965.0,75.0,175.0,1150.0,125.0
1,17,1,0,2,1,35421252143,2333,5,4,3,5,4,2,1,2,5,2,1,4,3,895.0,4180.0,5075.0,0,0,1,3,5,4,2,1,2,5,2,1,4,3,2,2,2,2,2,2,2,2,2,2,2,900.0,1065.0,1930.0,2065.0,2200.0,2960.0,3135.0,3815.0,4565.0,4800.0,4945.0,-842150451.0,-1.0,8295,-1,-1,1,0,3500.0,2940.0,,,165.0,865.0,135.0,135.0,760.0,175.0,680.0,750.0,235.0,145.0
1,18,1,0,2,1,35421252143,2333,5,3,3,5,4,2,1,2,5,2,1,4,3,680.0,3435.0,4115.0,0,0,1,3,5,4,2,1,2,5,2,1,4,3,2,2,2,2,2,2,2,2,2,2,2,685.0,795.0,1605.0,1750.0,1895.0,2630.0,2795.0,2875.0,3705.0,3905.0,4005.0,-842150451.0,-1.0,7335,-1,-1,1,0,3500.0,2940.0,,,110.0,810.0,145.0,145.0,735.0,165.0,80.0,830.0,200.0,100.0
1,19,1,0,2,1,51423252413,3332,5,2,5,1,4,2,3,2,5,2,4,1,3,630.0,3705.0,4335.0,0,0,1,5,1,4,2,3,2,5,2,4,1,3,2,2,2,2,2,2,2,2,2,2,2,635.0,865.0,1585.0,2180.0,2265.0,2385.0,3030.0,3325.0,3470.0,4160.0,4210.0,-842150451.0,-1.0,7555,-1,-1,1,0,3500.0,2940.0,,,230.0,720.0,595.0,85.0,120.0,645.0,295.0,145.0,690.0,50.0
1,20,1,0,2,1,14325242135,3332,9,2,1,4,3,2,5,2,4,2,1,3,5,810.0,3840.0,4650.0,0,0,1,1,4,3,2,5,2,4,2,1,3,5,2,2,2,2,2,2,2,2,2,2,2,815.0,910.0,1045.0,1745.0,1850.0,2690.0,3350.0,3580.0,3690.0,4400.0,4540.0,-842150451.0,-1.0,7870,-1,-1,1,0,3500.0,2940.0,,,95.0,135.0,700.0,105.0,840.0,660.0,230.0,110.0,710.0,140.0
2,1,1,0,2,1,35421252143,2333,7,3,3,5,4,2,1,2,5,2,1,4,3,825.0,4715.0,5540.0,0,0,1,3,5,4,2,1,2,5,2,1,4,3,2,2,2,2,2,2,2,2,2,2,2,830.0,925.0,935.0,2775.0,2835.0,3785.0,4085.0,4235.0,4990.0,5315.0,5410.0,-842150451.0,-1.0,8760,-1,-1,1,0,3500.0,2940.0,,,95.0,10.0,1840.0,60.0,950.0,300.0,150.0,755.0,325.0,95.0
2,2,1,0,2,1,51423252413,3332,5,4,5,1,4,2,3,2,5,2,4,1,3,820.0,3965.0,4785.0,1,0,0,5,1,4,2,3,2,5,2,5,1,3,2,2,2,2,2,2,2,2,2,2,2,825.0,1075.0,1630.0,2210.0,2260.0,2375.0,3065.0,3605.0,3695.0,4615.0,4665.0,-842150451.0,-1.0,8005,-1,-1,1,0,3500.0,2940.0,,,250.0,555.0,580.0,50.0,115.0,690.0,540.0,90.0,920.0,50.0
2,3,1,0,2,1,35421252143,2333,9,2,3,5,4,2,1,2,5,2,1,4,3,775.0,4490.0,5265.0,0,0,1,3,5,4,2,1,2,5,2,1,4,3,2,2,2,2,2,2,2,2,2,2,2,780.0,925.0,1620.0,1940.0,1985.0,2765.0,3370.0,3490.0,4135.0,5050.0,5125.0,-842150451.0,-1.0,8485,-1,-1,1,0,3500.0,2940.0,,,145.0,695.0,320.0,45.0,780.0,605.0,120.0,645.0,915.0,75.0
2,4,1,0,2,1,13524232514,2333,7,4,1,3,5,2,4,2,3,2,5,1,4,705.0,3610.0,4315.0,0,0,1,1,3,5,2,4,2,3,2,5,1,4,2,2,2,2,2,2,2,2,2,2,2,710.0,795.0,1575.0,1815.0,1995.0,2670.0,2770.0,2885.0,3815.0,3930.0,4190.0,-842150451.0,-1.0,7535,-1,-1,1,0,3500.0,2940.0,,,85.0,780.0,240.0,180.0,675.0,100.0,115.0,930.0,115.0,260.0
2,5,1,0,2,1,35421252143,2333,5,4,3,5,4,2,1,2,5,2,1,4,3,640.0,4605.0,5245.0,1,0,0,3,5,4,2,1,2,5,2,1,3,3,2,2,2,2,2,2,2,2,2,2,2,645.0,785.0,1615.0,1790.0,1905.0,2580.0,2675.0,2810.0,3590.0,4155.0,5140.0,-842150451.0,-1.0,8465,-1,-1,1,0,3500.0,2940.0,,,140.0,830.0,175.0,115.0,675.0,95.0,135.0,780.0,565.0,985.0
2,6,1,0,2,1,51423252413,3332,7,2,5,1,4,2,3,2,5,2,4,1,3,685.0,4255.0,4940.0,0,0,1,5,1,4,2,3,2,5,2,4,1,3,2,2,2,2,2,2,2,2,2,2,2,690.0,890.0,1625.0,2260.0,2335.0,2470.0,3165.0,3825.0,4125.0,4750.0,4830.0,-842150451.0,-1.0,8160,-1,-1,1,0,3500.0,2940.0,,,200.0,735.0,635.0,75.0,135.0,695.0,660.0,300.0,625.0,80.0
2,7,1,0,2,1,13524232514,2333,7,4,1,3,5,2,4,2,3,2,5,1,4,555.0,3525.0,4080.0,0,0,1,1,3,5,2,4,2,3,2,5,1,4,2,2,2,2,2,2,2,2,2,2,2,560.0,620.0,1220.0,1525.0,1755.0,2370.0,2465.0,2575.0,3525.0,3630.0,3990.0,-842150451.0,-1.0,7300,-1,-1,1,0,3500.0,2940.0,,,60.0,600.0,305.0,230.0,615.0,95.0,110.0,950.0,105.0,360.0
2,8,1,0,2,1,14325242135,3332,9,4,1,4,3,2,5,2,4,2,1,3,5,1130.0,4395.0,5525.0,1,0,0,1,4,3,2,5,2,4,3,1,3,5,2,2,2,2,2,2,2,2,2,2,2,1135.0,1445.0,1575.0,2260.0,2400.0,2525.0,3240.0,3340.0,4560.0,5265.0,5375.0,-842150451.0,-1.0,8745,-1,-1,1,0,3500.0,2940.0,,,310.0,130.0,685.0,140.0,125.0,715.0,100.0,1220.0,705.0,110.0
2,9,1,0,2,1,14325242135,3332,9,2,1,4,3,2,5,2,4,2,1,3,5,705.0,3365.0,4070.0,0,0,1,1,4,3,2,5,2,4,2,1,3,5,2,2,2,2,2,2,2,2,2,2,2,710.0,880.0,1115.0,1780.0,1940.0,2065.0,2710.0,3030.0,3160.0,3805.0,3940.0,-842150451.0,-1.0,7290,-1,-1,1,0,3500.0,2940.0,,,170.0,235.0,665.0,160.0,125.0,645.0,320.0,130.0,645.0,135.0
2,10,1,0,2,1,13524232514,2333,9,1,1,3,5,2,4,2,3,2,5,1,4,860.0,3965.0,4825.0,0,0,1,1,3,5,2,4,2,3,2,5,1,4,2,2,2,2,2,2,2,2,2,2,2,865.0,1215.0,1840.0,2000.0,2255.0,2840.0,2930.0,3065.0,3995.0,4140.0,4705.0,-842150451.0,-1.0,8045,-1,-1,1,0,3500.0,2940.0,,,350.0,625.0,160.0,255.0,585.0,90.0,135.0,930.0,145.0,565.0
2,11,1,0,2,1,51423252413,3332,5,1,5,1,4,2,3,2,5,2,4,1,3,680.0,3360.0,4040.0,0,0,1,5,1,4,2,3,2,5,2,4,1,3,2,2,2,2,2,2,2,2,2,2,2,685.0,1070.0,1290.0,1915.0,1965.0,2090.0,2770.0,2985.0,3225.0,3810.0,3920.0,-842150451.0,-1.0,7260,-1,-1,1,0,3500.0,2940.0,,,385.0,220.0,625.0,50.0,125.0,680.0,215.0,240.0,585.0,110.0
2,12,1,0,2,1,51423252413,3332,5,4,5,1,4,2,3,2,5,2,4,1,3,1000.0,2860.0,3860.0,0,0,1,5,1,4,2,3,2,5,2,4,1,3,2,2,2,2,2,2,2,2,2,2,2,1005.0,1120.0,1325.0,1780.0,1885.0,2020.0,2780.0,2975.0,3070.0,3700.0,3735.0,-842150451.0,-1.0,7080,-1,-1,1,0,3500.0,2940.0,,,115.0,205.0,455.0,105.0,135.0,760.0,195.0,95.0,630.0,35.0
2,13,1,0,2,1,13524232514,2333,5,2,1,3,5,2,4,2,3,2,5,1,4,620.0,2850.0,3470.0,0,0,2,1,3,5,2,4,2,3,2,5,1,4,2,2,2,2,2,2,2,2,2,2,2,625.0,670.0,1260.0,1385.0,1645.0,2225.0,2290.0,2385.0,3035.0,3160.0,3350.0,-842150451.0,-1.0,6690,-1,-1,1,0,3500.0,2940.0,,,45.0,590.0,125.0,260.0,580.0,65.0,95.0,650.0,125.0,190.0
2,14,1,0,2,1,14325242135,3332,5,3,1,4,3,2,5,2,4,2,1,3,5,590.0,3635.0,4225.0,1,0,0,1,4,3,2,5,2,4,2,1,3,4,2,2,2,2,2,2,2,2,2,2,2,595.0,690.0,930.0,1690.0,1820.0,1930.0,2725.0,2930.0,3445.0,4005.0,4065.0,-842150451.0,-1.0,7445,-1,-1,1,0,3500.0,2940.0,,,95.0,240.0,760.0,130.0,110.0,795.0,205.0,515.0,560.0,60.0
2,15,1,0,2,1,14325242135,3332,7,3,1,4,3,2,5,2,4,2,1,3,5,735.0,3400.0,4135.0,0,0,1,1,4,3,2,5,2,4,2,1,3,5,2,2,2,2,2,2,2,2,2,2,2,740.0,820.0,995.0,1585.0,1685.0,2325.0,2945.0,3130.0,3285.0,3875.0,4025.0,-842150451.0,-1.0,7355,-1,-1,1,0,3500.0,2940.0,,,80.0,175.0,590.0,100.0,640.0,620.0,185.0,155.0,590.0,150.0
2,16,1,0,2,1,35421252143,2333,5,4,3,5,4,2,1,2,5,2,1,4,3,525.0,3140.0,3665.0,0,0,1,3,5,4,2,1,2,5,2,1,4,3,2,2,2,2,2,2,2,2,2,2,2,530.0,645.0,1340.0,1485.0,1610.0,2240.0,2325.0,2445.0,3100.0,3395.0,3575.0,-842150451.0,-1.0,6885,-1,-1,1,0,3500.0,2940.0,,,115.0,695.0,145.0,125.0,630.0,85.0,120.0,655.0,295.0,180.0
2,17,1,0,2,1,13524232514,2333,7,2,1,3,5,2,4,2,3,2,5,1,4,520.0,3095.0,3615.0,0,0,1,1,3,5,2,4,2,3,2,5,1,4,2,2,2,2,2,2,2,2,2,2,2,525.0,595.0,1160.0,1300.0,1540.0,2145.0,2260.0,2365.0,3215.0,3360.0,3500.0,-842150451.0,-1.0,6835,-1,-1,1,0,3500.0,2940.0,,,70.0,565.0,140.0,240.0,605.0,115.0,105.0,850.0,145.0,140.0
2,18,1,0,2,1,14325242135,3332,5,3,1,4,3,2,5,2,4,2,1,3,5,730.0,3610.0,4340.0,0,0,1,1,4,3,2,5,2,4,2,1,3,5,2,2,2,2,2,2,2,2,2,2,2,735.0,1050.0,1410.0,2015.0,2070.0,2220.0,2845.0,3215.0,3440.0,4070.0,4185.0,-842150451.0,-1.0,7560,-1,-1,1,0,3500.0,2940.0,,,315.0,360.0,605.0,55.0,150.0,625.0,370.0,225.0,630.0,115.0
2,19,1,0,2,1,51423252413,3332,9,2,5,1,4,2,3,2,5,2,4,1,3,790.0,4050.0,4840.0,1,0,0,5,1,4,2,3,2,5,2,4,3,3,2,2,2,2,2,2,2,2,2,2,2,795.0,950.0,1435.0,1945.0,2050.0,2215.0,2920.0,3085.0,3375.0,4085.0,4745.0,-842150451.0,-1.0,8060,-1,-1,1,0,3500.0,2940.0,,,155.0,485.0,510.0,105.0,165.0,705.0,165.0,290.0,710.0,660.0
2,20,1,0,2,1,35421252143,2333,5,2,3,5,4,2,1,2,5,2,1,4,3,690.0,3795.0,4485.0,0,0,1,3,5,4,2,1,2,5,2,1,4,3,2,2,2,2,2,2,2,2,2,2,2,695.0,790.0,1445.0,1800.0,1930.0,2625.0,2755.0,2890.0,3655.0,4300.0,4355.0,-842150451.0,-1.0,7705,-1,-1,1,0,3500.0,2940.0,,,95.0,655.0,355.0,130.0,695.0,130.0,135.0,765.0,645.0,55.0
3,1,1,0,2,1,35421252143,2333,5,2,3,5,4,2,1,2,5,2,1,4,3,585.0,3290.0,3875.0,0,0,1,3,5,4,2,1,2,5,2,1,4,3,2,2,2,2,2,2,2,2,2,2,2,590.0,720.0,1595.0,1700.0,1830.0,2465.0,2665.0,2765.0,3565.0,3670.0,3770.0,-842150451.0,-1.0,7095,-1,-1,1,0,3500.0,2940.0,,,130.0,875.0,105.0,130.0,635.0,200.0,100.0,800.0,105.0,100.0
3,2,1,0,2,1,13524232514,2333,9,2,1,3,5,2,4,2,3,2,5,1,4,550.0,3075.0,3625.0,0,0,1,1,3,5,2,4,2,3,2,5,1,4,2,2,2,2,2,2,2,2,2,2,2,555.0,595.0,1180.0,1445.0,1630.0,2245.0,2355.0,2460.0,3320.0,3400.0,3495.0,-842150451.0,-1.0,6845,-1,-1,1,0,3500.0,2940.0,,,40.0,585.0,265.0,185.0,615.0,110.0,105.0,860.0,80.0,95.0
3,3,1,0,2,1,13524232514,2333,5,5,1,3,5,2,4,2,3,2,5,1,4,475.0,2885.0,3360.0,0,0,2,1,3,5,2,4,2,3,2,5,1,4,2,2,2,2,2,2,2,2,2,2,2,480.0,530.0,1105.0,1260.0,1430.0,2045.0,2125.0,2230.0,2995.0,3120.0,3280.0,-842150451.0,-1.0,6580,-1,-1,1,0,3500.0,2940.0,,,50.0,575.0,155.0,170.0,615.0,80.0,105.0,765.0,125.0,160.0
3,4,1,0,2,1,51423252413,3332,9,1,5,1,4,2,3,2,5,2,4,1,3,590.0,3470.0,4060.0,1,0,0,5,1,4,2,3,2,5,1,4,1,3,2,2,2,2,2,2,2,2,2,2,2,595.0,785.0,985.0,1490.0,1570.0,1685.0,2295.0,2465.0,3205.0,3885.0,3955.0,-842150451.0,-1.0,7280,-1,-1,1,0,3500.0,2940.0,,,190.0,200.0,505.0,80.0,115.0,610.0,170.0,740.0,680.0,70.0
3,5,1,0,2,1,35421252143,2333,7,4,3,5,4,2,1,2,5,2,1,4,3,705.0,3105.0,3810.0,0,0,1,3,5,4,2,1,2,5,2,1,4,3,2,2,2,2,2,2,2,2,2,2,2,710.0,795.0,1495.0,1630.0,1735.0,2405.0,2485.0,2610.0,3455.0,3580.0,3685.0,-842150451.0,-1.0,7030,-1,-1,1,0,3500.0,2940.0,,,85.0,700.0,135.0,105.0,670.0,80.0,125.0,845.0,125.0,105.0
3,6,1,0,2,1,35421252143,2333,9,2,3,5,4,2,1,2,5,2,1,4,3,680.0,3185.0,3865.0,0,0,1,3,5,4,2,1,2,5,2,1,4,3,2,2,2,2,2,2,2,2,2,2,2,685.0,800.0,1535.0,1640.0,1755.0,2465.0,2625.0,2700.0,3505.0,3595.0,3790.0,-842150451.0,-1.0,7085,-1,-1,1,0,3500.0,2940.0,,,115.0,735.0,105.0,115.0,710.0,160.0,75.0,805.0,90.0,195.0
3,7,1,0,2,1,51423252413,3332,7,2,5,1,4,2,3,2,5,2,4,1,3,635.0,2850.0,3485.0,0,0,2,5,1,4,2,3,2,5,2,4,1,3,2,2,2,2,2,2,2,2,2,2,2,640.0,765.0,955.0,1520.0,1605.0,1760.0,2400.0,2540.0,2735.0,3315.0,3375.0,-842150451.0,-1.0,6705,-1,-1,1,0,3500.0,2940.0,,,125.0,190.0,565.0,85.0,155.0,640.0,140.0,195.0,580.0,60.0
3,8,1,0,2,1,13524232514,2333,5,1,1,3,5,2,4,2,3,2,5,1,4,555.0,3760.0,4315.0,1,0,0,1,3,5,2,4,1,3,2,5,1,4,2,2,2,2,2,2,2,2,2,2,2,560.0,630.0,1245.0,1385.0,1500.0,2090.0,2160.0,2855.0,3655.0,4115.0,4195.0,-842150451.0,-1.0,7535,-1,-1,1,0,3500.0,2940.0,,,70.0,615.0,140.0,115.0,590.0,70.0,695.0,800.0,460.0,80.0
3,9,1,0,2,1,14325242135,3332,9,2,1,4,3,2,5,2,4,2,1,3,5,790.0,3760.0,4550.0,0,0,1,1,4,3,2,5,2,4,2,1,3,5,2,2,2,2,2,2,2,2,2,2,2,795.0,1560.0,1615.0,2255.0,2385.0,2525.0,3335.0,3605.0,3700.0,4295.0,4385.0,-842150451.0,-1.0,7770,-1,-1,1,0,3500.0,2940.0,,,765.0,55.0,640.0,130.0,140.0,810.0,270.0,95.0,595.0,90.0
3,10,1,0,2,1,35421252143,2333,5,4,3,5,4,2,1,2,5,2,1,4,3,565.0,3390.0,3955.0,0,0,1,3,5,4,2,1,2,5,2,1,4,3,2,2,2,2,2,2,2,2,2,2,2,570.0,670.0,1335.0,1450.0,1590.0,2250.0,2345.0,2475.0,3485.0,3790.0,3810.0,-842150451.0,-1.0,7175,-1,-1,1,0,3500.0,2940.0,,,100.0,665.0,115.0,140.0,660.0,95.0,130.0,1010.0,305.0,20.0
3,11,1,0,2,1,51423252413,3332,5,1,5,1,4,2,3,2,5,2,4,1,3,615.0,2645.0,3260.0,0,0,2,5,1,4,2,3,2,5,2,4,1,3,2,2,2,2,2,2,2,2,2,2,2,620.0,750.0,955.0,1450.0,1535.0,1655.0,2115.0,2345.0,2490.0,3075.0,3155.0,-842150451.0,-1.0,6480,-1,-1,1,0,3500.0,2940.0,,,130.0,205.0,495.0,85.0,120.0,460.0,230.0,145.0,585.0,80.0
3,12,1,0,2,1,14325242135,3332,9,3,1,4,3,2,5,2,4,2,1,3,5,605.0,3595.0,4200.0,1,0,0,1,4,2,2,5,2,4,2,1,3,5,2,2,2,2,2,2,2,2,2,2,2,610.0,705.0,900.0,1775.0,2035.0,2315.0,2935.0,3090.0,3355.0,3915.0,4040.0,-842150451.0,-1.0,7420,-1,-1,1,0,3500.0,2940.0,,,95.0,195.0,875.0,260.0,280.0,620.0,155.0,265.0,560.0,125.0
3,13,1,0,2,1,35421252143,2333,7,2,3,5,4,2,1,2,5,2,1,4,3,560.0,4530.0,5090.0,1,0,0,3,5,4,2,1,2,5,2,1,3,3,2,2,2,2,2,2,2,2,2,2,2,565.0,685.0,1455.0,1570.0,1730.0,2355.0,2485.0,2590.0,3520.0,4155.0,5000.0,-842150451.0,-1.0,8310,-1,-1,1,0,3500.0,2940.0,,,120.0,770.0,115.0,160.0,625.0,130.0,105.0,930.0,635.0,845.0
3,14,1,0,2,1,51423252413,3332,9,5,5,1,4,2,3,2,5,2,4,1,3,600.0,3300.0,3900.0,0,0,1,5,1,4,2,3,2,5,2,4,1,3,2,2,2,2,2,2,2,2,2,2,2,605.0,825.0,1055.0,1630.0,1800.0,1885.0,2640.0,2855.0,3055.0,3610.0,3725.0,-842150451.0,-1.0,7120,-1,-1,1,0,3500.0,2940.0,,,220.0,230.0,575.0,170.0,85.0,755.0,215.0,200.0,555.0,115.0
3,15,1,0,2,1,14325242135,3332,7,3,1,4,3,2,5,2,4,2,1,3,5,1135.0,3695.0,4830.0,1,0,0,1,4,2,2,5,2,4,2,1,3,5,2,2,2,2,2,2,2,2,2,2,2,1140.0,1215.0,1365.0,2180.0,2475.0,2620.0,3825.0,3880.0,3970.0,4595.0,4680.0,-842150451.0,-1.0,8050,-1,-1,1,0,3500.0,2940.0,,,75.0,150.0,815.0,295.0,145.0,1205.0,55.0,90.0,625.0,85.0
3,16,1,0,2,1,14325242135,3332,9,3,1,4,3,2,5,2,4,2,1,3,5,795.0,3570.0,4365.0,1,0,0,1,4,2,3,5,2,4,2,1,3,5,2,2,2,2,2,2,2,2,2,2,2,800.0,890.0,1075.0,1115.0,2015.0,2115.0,3285.0,3385.0,3485.0,4140.0,4215.0,-842150451.0,-1.0,7585,-1,-1,1,0,3500.0,2940.0,,,90.0,185.0,40.0,900.0,100.0,1170.0,100.0,100.0,655.0,75.0
3,17,1,0,2,1,13524232514,2333,9,1,1,3,5,2,4,2,3,2,5,1,4,765.0,3100.0,3865.0,0,0,1,1,3,5,2,4,2,3,2,5,1,4,2,2,2,2,2,2,2,2,2,2,2,770.0,840.0,1610.0,1775.0,1885.0,2550.0,2635.0,2755.0,3500.0,3585.0,3720.0,-842150451.0,-1.0,7085,-1,-1,1,0,3500.0,2940.0,,,70.0,770.0,165.0,110.0,665.0,85.0,120.0,745.0,85.0,135.0
3,18,1,0,2,1,13524232514,2333,9,3,1,3,5,2,4,2,3,2,5,1,4,565.0,3680.0,4245.0,1,0,0,1,3,5,2,3,2,4,2,5,1,4,2,2,2,2,2,2,2,2,2,2,2,570.0,660.0,1135.0,1300.0,1470.0,2380.0,2515.0,3100.0,3770.0,3935.0,4115.0,-842150451.0,-1.0,7465,-1,-1,1,0,3500.0,2940.0,,,90.0,475.0,165.0,170.0,910.0,135.0,585.0,670.0,165.0,180.0
3,19,1,0,2,1,14325242135,3332,7,2,1,4,3,2,5,2,4,2,1,3,5,640.0,3060.0,3700.0,1,0,0,1,4,3,2,5,2,4,2,1,3,4,2,2,2,2,2,2,2,2,2,2,2,645.0,790.0,895.0,1585.0,1690.0,1855.0,2530.0,2770.0,2850.0,3405.0,3510.0,-842150451.0,-1.0,6920,-1,-1,1,0,3500.0,2940.0,,,145.0,105.0,690.0,105.0,165.0,675.0,240.0,80.0,555.0,105.0
3,20,1,0,2,1,51423252413,3332,7,1,5,1,4,2,3,2,5,2,4,1,3,675.0,3095.0,3770.0,0,0,1,5,1,4,2,3,2,5,2,4,1,3,2,2,2,2,2,2,2,2,2,2,2,680.0,925.0,1100.0,1675.0,1750.0,1875.0,2545.0,2740.0,2950.0,3565.0,3655.0,-842150451.0,-1.0,6990,-1,-1,1,0,3500.0,2940.0,,,245.0,175.0,575.0,75.0,125.0,670.0,195.0,210.0,615.0,90.0
4,1,1,0,2,1,51423252413,3332,5,2,5,1,4,2,3,2,5,2,4,1,3,805.0,3005.0,3810.0,0,0,1,5,1,4,2,3,2,5,2,4,1,3,2,2,2,2,2,2,2,2,2,2,2,810.0,985.0,1205.0,1730.0,1840.0,1960.0,2570.0,2810.0,2975.0,3695.0,3705.0,-842150451.0,-1.0,7030,-1,-1,1,0,3500.0,2940.0,,,175.0,220.0,525.0,110.0,120.0,610.0,240.0,165.0,720.0,10.0
4,2,1,0,2,1,14325242135,3332,5,1,1,4,3,2,5,2,4,2,1,3,5,695.0,3275.0,3970.0,0,0,1,1,4,3,2,5,2,4,2,1,3,5,2,2,2,2,2,2,2,2,2,2,2,700.0,830.0,985.0,1520.0,2015.0,2090.0,2725.0,2995.0,3110.0,3735.0,3850.0,-842150451.0,-1.0,7190,-1,-1,1,0,3500.0,2940.0,,,130.0,155.0,535.0,495.0,75.0,635.0,270.0,115.0,625.0,115.0
4,3,1,0,2,1,35421252143,2333,9,2,3,5,4,2,1,2,5,2,1,4,3,615.0,3495.0,4110.0,1,0,0,3,5,4,3,2,1,5,2,1,4,3,2,2,2,2,2,2,2,2,2,2,2,620.0,715.0,1370.0,1475.0,1535.0,1680.0,2475.0,2570.0,3705.0,3885.0,3985.0,-842150451.0,-1.0,7330,-1,-1,1,0,3500.0,2940.0,,,95.0,655.0,105.0,60.0,145.0,795.0,95.0,1135.0,180.0,100.0
4,4,1,0,2,1,35421252143,2333,7,3,3,5,4,2,1,2,5,2,1,4,3,650.0,3980.0,4630.0,0,0,1,3,5,4,2,1,2,5,2,1,4,3,2,2,2,2,2,2,2,2,2,2,2,655.0,780.0,1480.0,1745.0,1850.0,2535.0,2975.0,3075.0,4185.0,4445.0,4530.0,-842150451.0,-1.0,7850,-1,-1,1,0,3500.0,2940.0,,,125.0,700.0,265.0,105.0,685.0,440.0,100.0,1110.0,260.0,85.0
4,5,1,0,2,1,14325242135,3332,9,2,1,4,3,2,5,2,4,2,1,3,5,1135.0,2935.0,4070.0,0,0,1,1,4,3,2,5,2,4,2,1,3,5,2,2,2,2,2,2,2,2,2,2,2,1140.0,1300.0,1455.0,2110.0,2265.0,2370.0,2955.0,3070.0,3225.0,3820.0,3930.0,-842150451.0,-1.0,7290,-1,-1,1,0,3500.0,2940.0,,,160.0,155.0,655.0,155.0,105.0,585.0,115.0,155.0,595.0,110.0
4,6,1,0,2,1,14325242135,3332,7,2,1,4,3,2,5,2,4,2,1,3,5,1065.0,3260.0,4325.0,0,0,1,1,4,3,2,5,2,4,2,1,3,5,2,2,2,2,2,2,2,2,2,2,2,1070.0,1460.0,1735.0,2370.0,2540.0,2625.0,3220.0,3335.0,3525.0,4100.0,4205.0,-842150451.0,-1.0,7545,-1,-1,1,0,3500.0,2940.0,,,390.0,275.0,635.0,170.0,85.0,595.0,115.0,190.0,575.0,105.0
4,7,1,0,2,1,13524232514,2333,9,2,1,3,5,2,4,2,3,2,5,1,4,1030.0,3560.0,4590.0,0,0,1,1,3,5,2,4,2,3,2,5,1,4,2,2,2,2,2,2,2,2,2,2,2,1035.0,1290.0,1915.0,2105.0,2320.0,2980.0,3345.0,3410.0,4120.0,4305.0,4465.0,-842150451.0,-1.0,7810,-1,-1,1,0,3500.0,2940.0,,,255.0,625.0,190.0,215.0,660.0,365.0,65.0,710.0,185.0,160.0
