BN,TN,SubNum,group,hand,isTrain,seq,ChunkSize,digitChangePos,digitChangeValue,isTrialError,timingError,IPI_Number,IPI_Value,N,Press_Number,Press_Value,Response_Number,Response_Value,isPressError
4,20,1,0,2,1,13524232514,2333,9,1,0,0,IPI1,95.0,2,press2,3,response2,3,False
5,1,1,0,2,1,14325242135,3332,9,2,0,0,IPI1,130.0,2,press2,4,response2,4,False
5,2,1,0,2,1,35421252143,2333,5,2,0,0,IPI1,115.0,2,press2,5,response2,5,False
5,3,1,0,2,1,35421252143,2333,5,2,0,0,IPI1,130.0,2,press2,5,response2,5,False
5,4,1,0,2,1,35421252143,2333,9,4,0,0,IPI1,60.0,2,press2,5,response2,5,False
5,5,1,0,2,1,14325242135,3332,7,5,0,0,IPI1,135.0,2,press2,4,response2,4,False
5,6,1,0,2,1,13524232514,2333,7,4,0,0,IPI1,80.0,2,press2,3,response2,3,False
5,7,1,0,2,1,51423252413,3332,5,1,0,0,IPI1,140.0,2,press2,1,response2,1,False
5,8,1,0,2,1,35421252143,2333,5,4,0,0,IPI1,100.0,2,press2,5,response2,5,False
5,9,1,0,2,1,13524232514,2333,9,1,0,0,IPI1,75.0,2,press2,3,response2,3,False
5,10,1,0,2,1,13524232514,2333,5,1,0,0,IPI1,70.0,2,press2,3,response2,3,False
5,11,1,0,2,1,14325242135,3332,5,3,1,0,IPI1,140.0,2,press2,4,response2,4,False
5,12,1,0,2,1,13524232514,2333,9,3,1,0,IPI1,90.0,2,press2,3,response2,3,False
5,13,1,0,2,1,51423252413,3332,7,2,0,0,IPI1,160.0,2,press2,1,response2,1,False
5,14,1,0,2,1,51423252413,3332,5,4,0,0,IPI1,145.0,2,press2,1,response2,1,False
5,15,1,0,2,1,51423252413,3332,5,4,0,0,IPI1,220.0,2,press2,1,response2,1,False
5,16,1,0,2,1,51423252413,3332,9,5,0,0,IPI1,140.0,2,press2,1,response2,1,False
5,17,1,0,2,1,13524232514,2333,7,1,0,0,IPI1,85.0,2,press2,3,response2,3,False
5,18,1,0,2,1,14325242135,3332,7,3,0,0,IPI1,100.0,2,press2,4,response2,4,False
5,19,1,0,2,1,14325242135,3332,5,1,1,0,IPI1,370.0,2,press2,4,response2,5,True
5,20,1,0,2,1,35421252143,2333,5,3,0,0,IPI1,80.0,2,press2,5,response2,5,False
6,1,1,0,2,0,14325242135,3332,9,4,0,0,IPI1,255.0,2,press2,4,response2,4,False
6,2,1,0,2,0,51423252413,3332,5,2,0,0,IPI1,185.0,2,press2,1,response2,1,False
6,3,1,0,2,0,35421252143,2333,7,2,1,0,IPI1,145.0,2,press2,5,response2,5,False
6,4,1,0,2,0,34235521521,3332,5,3,0,0,IPI1,465.0,2,press2,4,response2,4,False
6,5,1,0,2,0,21515145423,3332,5,1,0,0,IPI1,130.0,2,press2,1,response2,1,False
6,6,1,0,2,0,13524232514,2333,7,2,1,0,IPI1,150.0,2,press2,3,response2,3,False
6,7,1,0,2,0,35421252143,2333,5,2,0,0,IPI1,145.0,2,press2,5,response2,5,False
6,8,1,0,2,0,32141415531,2333,7,4,0,0,IPI1,80.0,2,press2,2,response2,2,False
6,9,1,0,2,0,51423252413,3332,5,2,0,0,IPI1,165.0,2,press2,1,response2,1,False
6,10,1,0,2,0,51423252413,3332,5,4,1,0,IPI1,55.0,2,press2,1,response2,4,True
6,11,1,0,2,0,53123422251,2333,7,3,0,0,IPI1,405.0,2,press2,3,response2,3,False
6,12,1,0,2,0,14325242135,3332,5,1,1,0,IPI1,260.0,2,press2,4,response2,4,False
6,13,1,0,2,0,35421252143,2333,9,5,0,0,IPI1,180.0,2,press2,5,response2,5,False
6,14,1,0,2,0,35421252143,2333,5,3,0,0,IPI1,160.0,2,press2,5,response2,5,False
6,15,1,0,2,0,13524232514,2333,7,2,0,0,IPI1,120.0,2,press2,3,response2,3,False
6,16,1,0,2,0,34545523521,3332,5,1,1,0,IPI1,160.0,2,press2,4,response2,5,True
6,17,1,0,2,0,13524232514,2333,9,3,1,0,IPI1,85.0,2,press2,3,response2,3,False
6,18,1,0,2,0,14325242135,3332,5,2,0,0,IPI1,175.0,2,press2,4,response2,4,False
6,19,1,0,2,0,14325242135,3332,7,2,0,0,IPI1,125.0,2,press2,4,response2,4,False
6,20,1,0,2,0,13524232514,2333,9,1,1,0,IPI1,85.0,2,press2,3,response2,3,False
6,21,1,0,2,0,31251415143,3332,9,2,1,0,IPI1,155.0,2,press2,1,response2,1,False
6,22,1,0,2,0,13131521231,2333,5,3,0,0,IPI1,85.0,2,press2,3,response2,3,False
6,23,1,0,2,0,51423252413,3332,9,5,0,0,IPI1,170.0,2,press2,1,response2,1,False
6,24,1,0,2,0,53215151344,2333,9,1,0,0,IPI1,155.0,2,press2,3,response2,3,False
7,1,1,0,2,0,14325242135,3332,5,2,0,0,IPI1,175.0,2,press2,4,response2,4,False
7,2,1,0,2,0,41313445252,3332,5,2,0,0,IPI1,425.0,2,press2,1,response2,1,False
7,3,1,0,2,0,35421252143,2333,7,2,0,0,IPI1,135.0,2,press2,5,response2,5,False
7,4,1,0,2,0,14253131134,3332,7,4,0,0,IPI1,100.0,2,press2,4,response2,4,False
7,5,1,0,2,0,35421252143,2333,5,2,0,0,IPI1,370.0,2,press2,5,response2,5,False
7,6,1,0,2,0,35421252143,2333,7,2,1,0,IPI1,115.0,2,press2,5,response2,5,False
7,7,1,0,2,0,51423252413,3332,9,2,1,0,IPI1,495.0,2,press2,1,response2,1,False
7,8,1,0,2,0,23524524232,2333,7,3,0,0,IPI1,170.0,2,press2,3,response2,3,False
7,9,1,0,2,0,14325242135,3332,7,2,1,0,IPI1,130.0,2,press2,4,response2,4,False
7,10,1,0,2,0,51423252413,3332,5,2,0,0,IPI1,320.0,2,press2,1,response2,1,False
7,11,1,0,2,0,51423252413,3332,7,2,0,0,IPI1,145.0,2,press2,1,response2,1,False
7,12,1,0,2,0,21213124513,3332,5,1,0,0,IPI1,90.0,2,press2,1,response2,1,False
7,13,1,0,2,0,14325242135,3332,7,2,0,0,IPI1,190.0,2,press2,4,response2,4,False
7,14,1,0,2,0,13524232514,2333,9,2,0,0,IPI1,75.0,2,press2,3,response2,3,False
7,15,1,0,2,0,35421252143,2333,7,3,0,0,IPI1,160.0,2,press2,5,response2,5,False
7,16,1,0,2,0,52515254155,2333,9,3,0,0,IPI1,180.0,2,press2,2,response2,2,False
7,17,1,0,2,0,14513525343,2333,5,5,0,0,IPI1,175.0,2,press2,4,response2,4,False
7,18,1,0,2,0,13524232514,2333,7,2,0,0,IPI1,105.0,2,press2,3,response2,3,False
7,19,1,0,2,0,34252321222,3332,9,1,1,0,IPI1,310.0,2,press2,4,response2,4,False
7,20,1,0,2,0,45451215454,2333,5,4,0,0,IPI1,205.0,2,press2,5,response2,5,False
7,21,1,0,2,0,13524232514,2333,7,2,1,0,IPI1,120.0,2,press2,3,response2,3,False
7,22,1,0,2,0,51423252413,3332,7,2,0,0,IPI1,160.0,2,press2,1,response2,1,False
7,23,1,0,2,0,14325242135,3332,9,4,0,0,IPI1,135.0,2,press2,4,response2,4,False
7,24,1,0,2,0,13524232514,2333,7,2,0,0,IPI1,120.0,2,press2,3,response2,3,False
8,1,1,0,2,0,15254554524,3332,5,1,0,0,IPI1,175.0,2,press2,5,response2,5,False
8,2,1,0,2,0,41514234453,2333,7,5,0,0,IPI1,155.0,2,press2,1,response2,1,False
8,3,1,0,2,0,13524232514,2333,9,1,0,0,IPI1,105.0,2,press2,3,response2,3,False
8,4,1,0,2,0,35421252143,2333,7,3,0,0,IPI1,130.0,2,press2,5,response2,5,False
8,5,1,0,2,0,35421252143,2333,7,2,0,0,IPI1,150.0,2,press2,5,response2,5,False
8,6,1,0,2,0,13524232514,2333,7,1,0,0,IPI1,75.0,2,press2,3,response2,3,False
8,7,1,0,2,0,41241345324,3332,7,1,1,0,IPI1,195.0,2,press2,1,response2,1,False
8,8,1,0,2,0,35421252143,2333,9,4,0,0,IPI1,230.0,2,press2,5,response2,5,False
8,9,1,0,2,0,35421252143,2333,7,3,0,0,IPI1,1115.0,2,press2,5,response2,5,False
8,10,1,0,2,0,13524232514,2333,9,1,0,0,IPI1,70.0,2,press2,3,response2,3,False
8,11,1,0,2,0,42143134241,2333,5,5,0,0,IPI1,130.0,2,press2,2,response2,2,False
8,12,1,0,2,0,31253423515,2333,7,3,1,0,IPI1,100.0,2,press2,1,response2,1,False
8,13,1,0,2,0,51423252413,3332,7,3,0,0,IPI1,200.0,2,press2,1,response2,1,False
8,14,1,0,2,0,51423252413,3332,9,1,0,0,IPI1,125.0,2,press2,1,response2,1,False
8,15,1,0,2,0,14325242135,3332,9,4,0,0,IPI1,195.0,2,press2,4,response2,4,False
8,16,1,0,2,0,43241325345,2333,5,4,0,0,IPI1,100.0,2,press2,3,response2,3,False
8,17,1,0,2,0,51423252413,3332,5,4,1,0,IPI1,170.0,2,press2,1,response2,1,False
8,18,1,0,2,0,13524232514,2333,9,1,0,0,IPI1,145.0,2,press2,3,response2,3,False
8,19,1,0,2,0,51435414152,3332,5,4,0,0,IPI1,250.0,2,press2,1,response2,1,False
8,20,1,0,2,0,41414241215,3332,5,3,1,0,IPI1,190.0,2,press2,1,response2,1,False
8,21,1,0,2,0,51423252413,3332,7,2,0,0,IPI1,220.0,2,press2,1,response2,1,False
8,22,1,0,2,0,14325242135,3332,5,2,0,0,IPI1,145.0,2,press2,4,response2,4,False
8,23,1,0,2,0,14325242135,3332,9,3,0,0,IPI1,115.0,2,press2,4,response2,4,False
8,24,1,0,2,0,14325242135,3332,5,3,1,0,IPI1,85.0,2,press2,4,response2,4,False
9,1,1,0,2,0,14325242135,3332,7,5,1,0,IPI1,505.0,2,press2,4,response2,4,False
9,2,1,0,2,0,51423252413,3332,5,4,0,0,IPI1,210.0,2,press2,1,response2,1,False
9,3,1,0,2,0,24141325134,2333,9,2,0,0,IPI1,170.0,2,press2,4,response2,4,False
9,4,1,0,2,0,35134532423,3332,5,2,0,0,IPI1,185.0,2,press2,5,response2,5,False
9,5,1,0,2,0,51423252413,3332,7,3,0,0,IPI1,425.0,2,press2,1,response2,1,False
9,6,1,0,2,0,35421252143,2333,9,2,0,0,IPI1,140.0,2,press2,5,response2,5,False
9,7,1,0,2,0,13524232514,2333,9,1,0,0,IPI1,120.0,2,press2,3,response2,3,False
9,8,1,0,2,0,13524232514,2333,9,1,0,0,IPI1,105.0,2,press2,3,response2,3,False
9,9,1,0,2,0,54241415343,3332,5,5,0,0,IPI1,45.0,2,press2,4,response2,4,False
9,10,1,0,2,0,35421252143,2333,9,4,0,0,IPI1,305.0,2,press2,5,response2,5,False
9,11,1,0,2,0,35421252143,2333,5,2,0,0,IPI1,200.0,2,press2,5,response2,5,False
9,12,1,0,2,0,14342535313,2333,5,1,0,0,IPI1,170.0,2,press2,4,response2,4,False
9,13,1,0,2,0,51423252413,3332,9,1,0,0,IPI1,360.0,2,press2,1,response2,1,False
9,14,1,0,2,0,13521321515,3332,9,1,0,0,IPI1,90.0,2,press2,3,response2,3,False
9,15,1,0,2,0,51354132351,2333,7,5,0,0,IPI1,135.0,2,press2,1,response2,1,False
9,16,1,0,2,0,51423252413,3332,7,2,0,0,IPI1,135.0,2,press2,1,response2,1,False
9,17,1,0,2,0,13524232514,2333,9,2,0,0,IPI1,80.0,2,press2,3,response2,3,False
9,18,1,0,2,0,35421252143,2333,7,4,0,0,IPI1,95.0,2,press2,5,response2,5,False
9,19,1,0,2,0,14325242135,3332,5,2,0,0,IPI1,125.0,2,press2,4,response2,4,False
9,20,1,0,2,0,13524232514,2333,7,2,0,0,IPI1,65.0,2,press2,3,response2,3,False
9,21,1,0,2,0,14325242135,3332,9,4,0,0,IPI1,70.0,2,press2,4,response2,4,False
9,22,1,0,2,0,21545124124,3332,5,4,0,0,IPI1,95.0,2,press2,1,response2,1,False
9,23,1,0,2,0,14325242135,3332,7,2,0,0,IPI1,145.0,2,press2,4,response2,4,False
9,24,1,0,2,0,34315243412,2333,5,3,1,0,IPI1,130.0,2,press2,4,response2,4,False
10,1,1,0,2,0,53532134134,3332,7,5,1,0,IPI1,155.0,2,press2,3,response2,3,False
10,2,1,0,2,0,35421252143,2333,7,2,0,0,IPI1,160.0,2,press2,5,response2,5,False
10,3,1,0,2,0,51423252413,3332,7,3,0,0,IPI1,135.0,2,press2,1,response2,1,False
10,4,1,0,2,0,14325242135,3332,7,2,0,0,IPI1,125.0,2,press2,4,response2,4,False
10,5,1,0,2,0,41431512425,3332,5,2,1,0,IPI1,1005.0,2,press2,1,response2,1,False
10,6,1,0,2,0,35421252143,2333,5,4,0,0,IPI1,235.0,2,press2,5,response2,5,False
10,7,1,0,2,0,14325242135,3332,5,3,0,0,IPI1,170.0,2,press2,4,response2,4,False
10,8,1,0,2,0,12123153123,3332,9,5,1,0,IPI1,185.0,2,press2,2,response2,2,False
10,9,1,0,2,0,14325242135,3332,7,5,0,0,IPI1,260.0,2,press2,4,response2,4,False
10,10,1,0,2,0,51423252413,3332,5,2,0,0,IPI1,160.0,2,press2,1,response2,1,False
10,11,1,0,2,0,45245345445,2333,9,1,0,0,IPI1,200.0,2,press2,5,response2,5,False
10,12,1,0,2,0,35421252143,2333,9,2,1,0,IPI1,160.0,2,press2,5,response2,5,False
10,13,1,0,2,0,43241524524,3332,5,4,0,0,IPI1,180.0,2,press2,3,response2,3,False
10,14,1,0,2,0,13524232514,2333,9,2,0,0,IPI1,110.0,2,press2,3,response2,3,False
10,15,1,0,2,0,13524232514,2333,5,1,0,0,IPI1,95.0,2,press2,3,response2,3,False
10,16,1,0,2,0,34134232521,2333,7,2,1,0,IPI1,715.0,2,press2,4,response2,4,False
10,17,1,0,2,0,14325242135,3332,7,2,0,0,IPI1,85.0,2,press2,4,response2,4,False
10,18,1,0,2,0,53534254223,2333,9,1,0,0,IPI1,175.0,2,press2,3,response2,3,False
10,19,1,0,2,0,13524232514,2333,9,1,0,0,IPI1,35.0,2,press2,3,response2,3,False
10,20,1,0,2,0,35421252143,2333,7,2,0,0,IPI1,410.0,2,press2,5,response2,5,False
10,21,1,0,2,0,13524232514,2333,7,2,0,0,IPI1,75.0,2,press2,3,response2,3,False
10,22,1,0,2,0,51423252413,3332,9,5,0,0,IPI1,175.0,2,press2,1,response2,1,False
10,23,1,0,2,0,51423252413,3332,7,2,0,0,IPI1,140.0,2,press2,1,response2,1,False
10,24,1,0,2,0,15434214312,2333,9,4,0,0,IPI1,110.0,2,press2,5,response2,5,False
1,1,2,1,2,1,51423252413,2333,7,3,0,0,IPI1,150.0,2,press2,1,response2,1,False
1,2,2,1,2,1,51423252413,2333,7,2,0,0,IPI1,165.0,2,press2,1,response2,1,False
1,3,2,1,2,1,14325242135,2333,7,3,0,0,IPI1,120.0,2,press2,4,response2,4,False
1,4,2,1,2,1,51423252413,2333,7,2,1,0,IPI1,105.0,2,press2,1,response2,1,False
1,5,2,1,2,1,51423252413,2333,5,1,0,0,IPI1,155.0,2,press2,1,response2,1,False
1,6,2,1,2,1,13524232514,3332,5,5,0,0,IPI1,160.0,2,press2,3,response2,3,False
1,7,2,1,2,1,13524232514,3332,7,1,0,0,IPI1,120.0,2,press2,3,response2,3,False
1,8,2,1,2,1,41325242351,3332,7,2,0,0,IPI1,100.0,2,press2,1,response2,1,False
1,9,2,1,2,1,14325242135,2333,5,2,0,0,IPI1,135.0,2,press2,4,response2,4,False
1,10,2,1,2,1,13524232514,3332,9,3,0,0,IPI1,130.0,2,press2,3,response2,3,False
1,11,2,1,2,1,14325242135,2333,5,2,0,0,IPI1,80.0,2,press2,4,response2,4,False
1,12,2,1,2,1,13524232514,3332,9,3,1,0,IPI1,80.0,2,press2,3,response2,3,False
1,13,2,1,2,1,41325242351,3332,7,5,0,0,IPI1,50.0,2,press2,1,response2,1,False
1,14,2,1,2,1,51423252413,2333,7,2,0,0,IPI1,155.0,2,press2,1,response2,1,False
1,15,2,1,2,1,41325242351,3332,7,5,0,0,IPI1,150.0,2,press2,1,response2,1,False
1,16,2,1,2,1,13524232514,3332,5,5,0,0,IPI1,100.0,2,press2,3,response2,3,False
1,17,2,1,2,1,41325242351,3332,7,2,0,0,IPI1,160.0,2,press2,1,response2,1,False
1,18,2,1,2,1,41325242351,3332,5,3,0,0,IPI1,130.0,2,press2,1,response2,1,False
1,19,2,1,2,1,14325242135,2333,5,3,0,0,IPI1,95.0,2,press2,4,response2,4,False
1,20,2,1,2,1,14325242135,2333,5,1,0,0,IPI1,100.0,2,press2,4,response2,4,False
2,1,2,1,2,1,14325242135,2333,5,3,0,0,IPI1,90.0,2,press2,4,response2,4,False
2,2,2,1,2,1,41325242351,3332,9,5,0,0,IPI1,130.0,2,press2,1,response2,1,False
2,3,2,1,2,1,14325242135,2333,7,3,0,0,IPI1,80.0,2,press2,4,response2,4,False
2,4,2,1,2,1,14325242135,2333,9,3,0,0,IPI1,105.0,2,press2,4,response2,4,False
2,5,2,1,2,1,13524232514,3332,5,2,0,0,IPI1,110.0,2,press2,3,response2,3,False
2,6,2,1,2,1,41325242351,3332,9,5,0,0,IPI1,75.0,2,press2,1,response2,1,False
2,7,2,1,2,1,14325242135,2333,5,2,0,0,IPI1,70.0,2,press2,4,response2,4,False
2,8,2,1,2,1,51423252413,2333,5,1,0,0,IPI1,100.0,2,press2,1,response2,1,False
2,9,2,1,2,1,14325242135,2333,9,2,0,0,IPI1,70.0,2,press2,4,response2,4,False
2,10,2,1,2,1,41325242351,3332,9,5,0,0,IPI1,100.0,2,press2,1,response2,1,False
2,11,2,1,2,1,51423252413,2333,7,2,0,0,IPI1,135.0,2,press2,1,response2,1,False
2,12,2,1,2,1,13524232514,3332,7,2,0,0,IPI1,110.0,2,press2,3,response2,3,False
2,13,2,1,2,1,13524232514,3332,7,2,0,0,IPI1,90.0,2,press2,3,response2,3,False
2,14,2,1,2,1,41325242351,3332,9,2,0,0,IPI1,155.0,2,press2,1,response2,1,False
2,15,2,1,2,1,51423252413,2333,9,5,0,0,IPI1,180.0,2,press2,1,response2,1,False
2,16,2,1,2,1,41325242351,3332,5,2,0,0,IPI1,140.0,2,press2,1,response2,1,False
2,17,2,1,2,1,13524232514,3332,7,2,0,0,IPI1,120.0,2,press2,3,response2,3,False
2,18,2,1,2,1,13524232514,3332,5,2,0,0,IPI1,115.0,2,press2,3,response2,3,False
2,19,2,1,2,1,51423252413,2333,9,2,1,0,IPI1,160.0,2,press2,1,response2,1,False
2,20,2,1,2,1,51423252413,2333,7,1,0,0,IPI1,130.0,2,press2,1,response2,1,False
3,1,2,1,2,1,13524232514,3332,7,1,0,0,IPI1,70.0,2,press2,3,response2,3,False
3,2,2,1,2,1,41325242351,3332,7,1,0,0,IPI1,120.0,2,press2,1,response2,1,False
3,3,2,1,2,1,41325242351,3332,9,2,0,0,IPI1,70.0,2,press2,1,response2,1,False
3,4,2,1,2,1,41325242351,3332,9,4,0,0,IPI1,110.0,2,press2,1,response2,1,False
3,5,2,1,2,1,14325242135,2333,7,2,1,0,IPI1,25.0,2,press2,4,response2,4,False
3,6,2,1,2,1,13524232514,3332,7,2,0,0,IPI1,70.0,2,press2,3,response2,3,False
3,7,2,1,2,1,13524232514,3332,7,4,0,0,IPI1,55.0,2,press2,3,response2,3,False
3,8,2,1,2,1,41325242351,3332,5,3,1,0,IPI1,110.0,2,press2,1,response2,1,False
3,9,2,1,2,1,14325242135,2333,5,3,0,0,IPI1,40.0,2,press2,4,response2,4,False
3,10,2,1,2,1,51423252413,2333,9,1,0,0,IPI1,145.0,2,press2,1,response2,1,False
3,11,2,1,2,1,51423252413,2333,7,2,0,0,IPI1,150.0,2,press2,1,response2,1,False
3,12,2,1,2,1,13524232514,3332,7,2,0,0,IPI1,65.0,2,press2,3,response2,3,False
3,13,2,1,2,1,51423252413,2333,7,1,0,0,IPI1,125.0,2,press2,1,response2,1,False
3,14,2,1,2,1,14325242135,2333,9,2,1,0,IPI1,80.0,2,press2,4,response2,4,False
3,15,2,1,2,1,14325242135,2333,9,4,1,0,IPI1,60.0,2,press2,4,response2,4,False
3,16,2,1,2,1,51423252413,2333,5,4,1,0,IPI1,90.0,2,press2,1,response2,1,False
3,17,2,1,2,1,41325242351,3332,5,1,1,0,IPI1,80.0,2,press2,1,response2,1,False
3,18,2,1,2,1,51423252413,2333,5,2,0,0,IPI1,190.0,2,press2,1,response2,1,False
3,19,2,1,2,1,14325242135,2333,9,2,0,0,IPI1,115.0,2,press2,4,response2,4,False
3,20,2,1,2,1,13524232514,3332,9,2,1,0,IPI1,115.0,2,press2,3,response2,3,False
4,1,2,1,2,1,41325242351,3332,7,5,0,0,IPI1,85.0,2,press2,1,response2,1,False
4,2,2,1,2,1,13524232514,3332,5,1,0,0,IPI1,80.0,2,press2,3,response2,3,False
4,3,2,1,2,1,13524232514,3332,5,1,0,0,IPI1,90.0,2,press2,3,response2,3,False
4,4,2,1,2,1,51423252413,2333,5,2,1,0,IPI1,120.0,2,press2,1,response2,1,False
4,5,2,1,2,1,13524232514,3332,9,1,0,0,IPI1,80.0,2,press2,3,response2,3,False
4,6,2,1,2,1,14325242135,2333,5,1,1,0,IPI1,75.0,2,press2,4,response2,4,False
4,7,2,1,2,1,41325242351,3332,9,2,0,0,IPI1,80.0,2,press2,1,response2,1,False
4,8,2,1,2,1,51423252413,2333,9,5,0,0,IPI1,100.0,2,press2,1,response2,1,False
4,9,2,1,2,1,14325242135,2333,7,5,0,0,IPI1,20.0,2,press2,4,response2,4,False
4,10,2,1,2,1,41325242351,3332,9,5,0,0,IPI1,105.0,2,press2,1,response2,1,False
4,11,2,1,2,1,51423252413,2333,5,4,0,0,IPI1,110.0,2,press2,1,response2,1,False
4,12,2,1,2,1,51423252413,2333,7,2,0,0,IPI1,80.0,2,press2,1,response2,1,False
4,13,2,1,2,1,13524232514,3332,7,4,0,0,IPI1,50.0,2,press2,3,response2,3,False
4,14,2,1,2,1,41325242351,3332,7,1,0,0,IPI1,155.0,2,press2,1,response2,1,False
4,15,2,1,2,1,13524232514,3332,9,3,1,0,IPI1,80.0,2,press2,3,response2,3,False
4,16,2,1,2,1,41325242351,3332,9,5,1,0,IPI1,75.0,2,press2,1,response2,1,False
4,17,2,1,2,1,14325242135,2333,9,2,0,0,IPI1,75.0,2,press2,4,response2,4,False
4,18,2,1,2,1,14325242135,2333,9,4,0,0,IPI1,175.0,2,press2,4,response2,4,False
4,19,2,1,2,1,51423252413,2333,9,2,0,0,IPI1,175.0,2,press2,1,response2,1,False
4,20,2,1,2,1,14325242135,2333,7,5,0,0,IPI1,15.0,2,press2,4,response2,4,False
5,1,2,1,2,1,13524232514,3332,5,5,0,0,IPI1,30.0,2,press2,3,response2,3,False
5,2,2,1,2,1,41325242351,3332,7,1,0,0,IPI1,80.0,2,press2,1,response2,1,False
5,3,2,1,2,1,14325242135,2333,5,1,1,0,IPI1,85.0,2,press2,4,response2,4,False
5,4,2,1,2,1,51423252413,2333,5,4,0,0,IPI1,90.0,2,press2,1,response2,1,False
5,5,2,1,2,1,51423252413,2333,5,2,0,0,IPI1,135.0,2,press2,1,response2,1,False
5,6,2,1,2,1,41325242351,3332,7,1,1,0,IPI1,130.0,2,press2,1,response2,1,False
5,7,2,1,2,1,14325242135,2333,7,3,1,0,IPI1,30.0,2,press2,4,response2,1,True
5,8,2,1,2,1,51423252413,2333,5,2,1,0,IPI1,95.0,2,press2,1,response2,1,False
5,9,2,1,2,1,14325242135,2333,7,3,0,0,IPI1,50.0,2,press2,4,response2,4,False
5,10,2,1,2,1,41325242351,3332,9,4,0,0,IPI1,85.0,2,press2,1,response2,1,False
5,11,2,1,2,1,13524232514,3332,7,1,1,0,IPI1,5.0,2,press2,3,response2,1,True
5,12,2,1,2,1,14325242135,2333,5,3,1,0,IPI1,150.0,2,press2,4,response2,4,False
5,13,2,1,2,1,13524232514,3332,9,1,1,0,IPI1,145.0,2,press2,3,response2,5,True
5,14,2,1,2,1,51423252413,2333,9,2,0,0,IPI1,50.0,2,press2,1,response2,1,False
5,15,2,1,2,1,41325242351,3332,9,4,0,0,IPI1,80.0,2,press2,1,response2,1,False
5,16,2,1,2,1,51423252413,2333,7,2,0,0,IPI1,165.0,2,press2,1,response2,1,False
5,17,2,1,2,1,13524232514,3332,7,2,1,0,IPI1,85.0,2,press2,3,response2,3,False
5,18,2,1,2,1,41325242351,3332,5,1,1,0,IPI1,130.0,2,press2,1,response2,1,False
5,19,2,1,2,1,13524232514,3332,7,4,0,0,IPI1,100.0,2,press2,3,response2,3,False
5,20,2,1,2,1,14325242135,2333,7,5,1,0,IPI1,120.0,2,press2,4,response2,4,False
6,1,2,1,2,0,41325242351,3332,9,2,0,0,IPI1,115.0,2,press2,1,response2,1,False
6,2,2,1,2,0,21535235335,3332,9,1,0,0,IPI1,130.0,2,press2,1,response2,1,False
6,3,2,1,2,0,51423252413,2333,5,2,1,0,IPI1,120.0,2,press2,1,response2,1,False
6,4,2,1,2,0,14325242135,2333,9,3,0,0,IPI1,120.0,2,press2,4,response2,4,False
6,5,2,1,2,0,51423252413,2333,5,1,0,0,IPI1,115.0,2,press2,1,response2,1,False
6,6,2,1,2,0,41325242351,3332,7,2,0,0,IPI1,70.0,2,press2,1,response2,1,False
6,7,2,1,2,0,41325242351,3332,5,3,0,0,IPI1,165.0,2,press2,1,response2,1,False
6,8,2,1,2,0,51423252413,2333,9,1,0,0,IPI1,125.0,2,press2,1,response2,1,False
6,9,2,1,2,0,43525125222,3332,9,4,0,0,IPI1,195.0,2,press2,3,response2,3,False
6,10,2,1,2,0,13524232514,3332,9,2,1,0,IPI1,150.0,2,press2,3,response2,3,False
6,11,2,1,2,0,51423252413,2333,7,1,0,0,IPI1,175.0,2,press2,1,response2,1,False
6,12,2,1,2,0,13524232514,3332,5,2,1,0,IPI1,130.0,2,press2,3,response2,3,False
6,13,2,1,2,0,45341314454,2333,7,2,0,0,IPI1,180.0,2,press2,5,response2,5,False
6,14,2,1,2,0,21524513151,2333,9,2,0,0,IPI1,155.0,2,press2,1,response2,1,False
6,15,2,1,2,0,35453425323,3332,9,2,0,0,IPI1,175.0,2,press2,5,response2,5,False
6,16,2,1,2,0,34215123133,2333,9,4,0,0,IPI1,225.0,2,press2,4,response2,4,False
6,17,2,1,2,0,14325242135,2333,5,2,1,0,IPI1,135.0,2,press2,4,response2,4,False
6,18,2,1,2,0,13524232514,3332,5,5,0,0,IPI1,145.0,2,press2,3,response2,3,False
6,19,2,1,2,0,41325242351,3332,9,5,0,0,IPI1,170.0,2,press2,1,response2,1,False
6,20,2,1,2,0,23434543341,3332,7,1,0,0,IPI1,165.0,2,press2,3,response2,3,False
6,21,2,1,2,0,23451245235,2333,9,3,0,0,IPI1,155.0,2,press2,3,response2,3,False
6,22,2,1,2,0,14325242135,2333,9,3,0,0,IPI1,130.0,2,press2,4,response2,4,False
6,23,2,1,2,0,14325242135,2333,9,2,1,0,IPI1,145.0,2,press2,4,response2,4,False
6,24,2,1,2,0,13524232514,3332,5,2,0,0,IPI1,155.0,2,press2,3,response2,3,False
7,1,2,1,2,0,34124252342,2333,7,1,0,0,IPI1,150.0,2,press2,4,response2,4,False
7,2,2,1,2,0,41325242351,3332,7,1,0,0,IPI1,110.0,2,press2,1,response2,1,False
7,3,2,1,2,0,54215313514,2333,9,1,0,0,IPI1,185.0,2,press2,4,response2,4,False
7,4,2,1,2,0,51423252413,2333,9,5,0,0,IPI1,145.0,2,press2,1,response2,1,False
7,5,2,1,2,0,41325242351,3332,5,1,0,0,IPI1,175.0,2,press2,1,response2,1,False
7,6,2,1,2,0,51423252413,2333,5,2,0,0,IPI1,185.0,2,press2,1,response2,1,False
7,7,2,1,2,0,14152124232,3332,5,4,0,0,IPI1,170.0,2,press2,4,response2,4,False
